id,lang_name,word,japanese
7809,zh,經理,マネジャー
7810,zh,那樣,その種類
7811,zh,和平,平和
7812,zh,和平,平和
7813,zh,哭,泣く
7814,zh,城,市
7815,zh,根,根
7816,zh,主人,オーナー
7817,zh,廠,工場
7818,zh,廠,工場
7819,zh,大人,大人
7820,zh,機器,機器
7821,zh,不得,してはなりません
7822,zh,橋,橋
7823,zh,以下,以下
7824,zh,幅,幅
7825,zh,公分,センチメートル
7826,zh,失敗,不合格
7827,zh,失敗,不合格
7828,zh,真實,本物
7829,zh,主張,提唱する
7830,zh,外面,外
7831,zh,首,頭
7832,zh,直,真っ直ぐ
7833,zh,真實,本物
7834,zh,車子,車
7835,zh,星期,週
7836,zh,表面,水面
7837,zh,紐約,ニューヨーク
7838,zh,做法,練習
7839,zh,創意,クリエイティブ
7840,zh,台中,台中
7841,zh,乃,それで
7842,zh,構成,構成
7843,zh,網際,インターネット
7844,zh,怎麼辦,何をすべきか
7845,zh,事務,業務
7846,zh,眼前,現在
7847,zh,構成,構成
7848,zh,警察,警官
7849,zh,個性,正確
7850,zh,研究院,研究所
7851,zh,意願,願い
7852,zh,視訊,ビデオ
7853,zh,體制,システム
7854,zh,經濟部,経済省
7855,zh,感受,フィーリング
7856,zh,負責人,主要な
7857,zh,陽光,日光
7858,zh,用來,に
7859,zh,修,建てる
7860,zh,機場,空港
7861,zh,中東,中東
7862,zh,不用,必要はありません
7863,zh,妹妹,妹
7864,zh,顧問,コンサルタント
7865,zh,上市,市場に
7866,zh,退休,引退します
7867,zh,肯,喜んで
7868,zh,早,朝
7869,zh,權益,権利と利益
7870,zh,店,店
7871,zh,夠,足りる
7872,zh,決定,決定する
7873,zh,審查,診る
7874,zh,輕,ライト
7875,zh,處,オフィス
7876,zh,望,見る
7877,zh,年紀,年
7878,zh,交易,トレード
7879,zh,房間,ルーム
7880,zh,性格,キャラクター
7881,zh,畢竟,結局
7882,zh,詞典,辞書
7883,zh,平衡,残高
7884,zh,哦,おー
7885,zh,苦,苦い
7886,zh,拉,引く
7887,zh,大小,サイズ
7888,zh,佳,良い
7889,zh,保留,予約
7890,zh,玩具,おもちゃ
7891,zh,密切,選ぶ
7892,zh,不過,しかし
7893,zh,打開,開ける
7894,zh,南,南
7895,zh,亂,混沌
7896,zh,予以,することが
7897,zh,供應,供給
7898,zh,文明,文明
7899,zh,按,によると
7900,zh,相處,やっていく
7901,zh,供應,供給
7902,zh,相處,やっていく
7903,zh,消費,消費
7904,zh,激烈,激しい
7905,zh,付出,支払い
7906,zh,競爭,競争
7907,zh,基金,基金
7908,zh,好處,利点
7909,zh,作家,ライター
7910,zh,若是,もしも
7911,zh,金錢,お金
7912,zh,落實,埋め込む
7913,zh,現有,既存
7914,zh,等於,同等
7915,zh,懂得,知る
7916,zh,改進,向上
7917,zh,分配,分配します
7918,zh,購物,買い物
7919,zh,世紀,世紀
7920,zh,共識,コンセンサス
7921,zh,分配,分配します
7922,zh,航空,航空
7923,zh,累積,累積
7924,zh,法規,立法
7925,zh,程序,プログラム
7926,zh,購物,買い物
7927,zh,貢獻,助ける
7928,zh,特質,形質
7929,zh,任務,仕事
7930,zh,民意,世論
7931,zh,輕鬆,簡単
7932,zh,軍事,軍隊
7933,zh,野生,野生
7934,zh,道,道
7935,zh,形容,説明
7936,zh,展現,見せる
7937,zh,挑戰,チャレンジ
7938,zh,河,川
7939,zh,起,上昇
7940,zh,滿,満杯
7941,zh,輛,車
7942,zh,球,玉
7943,zh,同,同じ
7944,zh,其次,第二に
7945,zh,統治,ルール
7946,zh,跳,ジャンプ
7947,zh,嚴格,厳しい
7948,zh,想起,覚えて
7949,zh,樓,建物
7950,zh,投資人,投資家
7951,zh,修改,改訂
7952,zh,幫忙,ヘルプ
7953,zh,類型,の種類
7954,zh,波,波
7955,zh,毛,髪
7956,zh,飯店,飲食店
7957,zh,超越,トランセンド
7958,zh,雨,雨
7959,zh,必要,必要
7960,zh,旁邊,それ以外
7961,zh,依然,まだ
7962,zh,看出,見る
7963,zh,旅行,旅行
7964,zh,熟悉,見慣れた
7965,zh,不同,違う
7966,zh,抓,把握
7967,zh,餐廳,飲食店
7968,zh,不妨,願い
7969,zh,平等,平等
7970,zh,困難,困難
7971,zh,顏色,色
7972,zh,談到,トーク
7973,zh,彈性,弾性
7974,zh,從此,それ以来、
7975,zh,哈,何
7976,zh,待,扱う
7977,zh,硬體,ハードウェア
7978,zh,種子,シード
7979,zh,份子,活動家
7980,zh,命運,運命
7981,zh,看起來,ルックス
7982,zh,規範,仕様
7983,zh,演奏,演奏
7984,zh,癌症,癌
7985,zh,藝術家,アーティスト
7986,zh,過,合格
7987,zh,得以,に
7988,zh,日本人,日本人
7989,zh,街,街
7990,zh,極為,非常に
7991,zh,先進,高度
7992,zh,難道,は
7993,zh,出發,出発する
7994,zh,市府,都市
7995,zh,諮詢,相談します
7996,zh,嘴,口
7997,zh,諮詢,相談します
7998,zh,陪,同行
7999,zh,停,止まる
8000,zh,連接,接続
8001,zh,外交,外交的
8002,zh,營業,仕事
8003,zh,營業,仕事
8004,zh,期待,予想
8005,zh,罵,叱る
8006,zh,期待,予想
8007,zh,授權,承認
8008,zh,授權,承認
8009,zh,面前,前
8010,zh,始終,いつも
8011,zh,理解,理解する
8012,zh,正好,ただ
8013,zh,多麼,どうやって
8014,zh,澳洲,オーストラリア
8015,zh,理解,理解する
8016,zh,特定,特定
8017,zh,縣長,郡ヘッド
8018,zh,認真,深刻
8019,zh,樂團,オーケストラ
8020,zh,認真,深刻
8021,zh,主力,メイン
8022,zh,福利,福祉
8023,zh,不得不,した方が良い
8024,zh,生意,仕事
8025,zh,情,愛情
8026,zh,從小,小さい頃から
8027,zh,展出,画面
8028,zh,展出,画面
8029,zh,看看,顔をしています
8030,zh,取代,交換
8031,zh,全面,包括的
8032,zh,名稱,名前
8033,zh,隊,チーム
8034,zh,派,グループ
8035,zh,華人,中国の
8036,zh,藉由,に
8037,zh,生氣,怒り
8038,zh,縣府,郡
8039,zh,衝擊,攻撃
8040,zh,資產,財産
8041,zh,試,試す
8042,zh,發出,問題
8043,zh,毫無,何もありません
8044,zh,停止,止まる
8045,zh,基地,ベース
8046,zh,感動,移動します
8047,zh,矛盾,矛盾
8048,zh,藥物,ドラッグ
8049,zh,不幸,不運
8050,zh,矛盾,矛盾
8051,zh,改造,改革
8052,zh,感覺,感じられる
8053,zh,董事長,取締役会会長
8054,zh,競爭力,競争力
8055,zh,中間,真ん中
8056,zh,毛澤東,毛沢東
8057,zh,痛,痛み
8058,zh,痛,痛み
8059,zh,採購,購入
8060,zh,採購,購入
8061,zh,堆,ヒープ
8062,zh,蛇,ヘビ
8063,zh,有意,意図的に
8064,zh,估計,見積もり
8065,zh,層次,レベル
8066,zh,主導,リーディング
8067,zh,足夠,足りる
8068,zh,林,森林
8069,zh,飯,米
8070,zh,號,番号
8071,zh,親自,自ら
8072,zh,主導,リーディング
8073,zh,等到,まで待ちます
8074,zh,便宜,安い
8075,zh,更為,もっと
8076,zh,天空,空
8077,zh,反彈,リバウンド
8078,zh,似,似
8079,zh,些,いくつか
8080,zh,爸,お父さん
8081,zh,訓練,トレーニング
8082,zh,尋求,求める
8083,zh,尋求,求める
8084,zh,反彈,リバウンド
8085,zh,手法,技術
8086,zh,私人,プライベート
8087,zh,光碟,CD
8088,zh,立法院,議会
8089,zh,組合,組み合わせ
8090,zh,組合,組み合わせ
8091,zh,稍,少し
8092,zh,層面,レベル
8093,zh,中研院,中央研究院
8094,zh,困擾,強迫観念
8095,zh,熱鬧,にぎやか
8096,zh,日後,未来
8097,zh,實,現実
8098,zh,熱鬧,にぎやか
8099,zh,喜愛,お気に入り
8100,zh,喜愛,お気に入り
8101,zh,時,時間
8102,zh,美好,良い
8103,zh,機車,機関車
8104,zh,韓國,韓国
8105,zh,收入,所得
8106,zh,議員,メンバー
8107,zh,衛星,衛生
8108,zh,勝,勝利
8109,zh,註,註
8110,zh,徹底,綿密な
8111,zh,預定,予約
8112,zh,房屋,家
8113,zh,提醒,思い出させる
8114,zh,蓋,カバー
8115,zh,營運,サービス
8116,zh,提醒,思い出させる
8117,zh,所在,所在
8118,zh,詳細,詳細
8119,zh,蓋,カバー
8120,zh,結論,結論は
8121,zh,反正,ともかく、
8122,zh,牛,牛
8123,zh,右,右
8124,zh,廣泛,広く
8125,zh,廣泛,広く
8126,zh,愉快,喜び
8127,zh,陣,フロント
8128,zh,愉快,喜び
8129,zh,優勢,アドバンテージ
8130,zh,流程,処理する
8131,zh,搭,取る
8132,zh,階級,クラス
8133,zh,境界,分野
8134,zh,大部份,大多数の
8135,zh,限制,リミット
8136,zh,連續,連続
8137,zh,客人,ゲスト
8138,zh,秩序,注文
8139,zh,力,力
8140,zh,力,力
8141,zh,這兒,ここ
8142,zh,養,保つ
8143,zh,保守,保つ
8144,zh,保守,保つ
8145,zh,過去,過去
8146,zh,市立,市立
8147,zh,引發,イニシエーション
8148,zh,東方,東
8149,zh,大盤,市場
8150,zh,奧會,オリンピック
8151,zh,財務,ファイナンス
8152,zh,經歷,経験
8153,zh,經歷,経験
8154,zh,面,ヌードル
8155,zh,錯誤,間違い
8156,zh,爺爺,おじいさん
8157,zh,國會,会議
8158,zh,差距,ギャップ
8159,zh,傷害,危害
8160,zh,委託,委ねます
8161,zh,之所以,理由
8162,zh,台,タワー
8163,zh,趕快,急げ
8164,zh,移民,移民
8165,zh,商店,店
8166,zh,委託,委ねます
8167,zh,投票,投票
8168,zh,同事,同僚
8169,zh,進而,その後
8170,zh,將軍,全般的
8171,zh,球員,プレーヤー
8172,zh,原來,であった
8173,zh,冷,寒い
8174,zh,感染,感染
8175,zh,導演,監督
8176,zh,人間,人間
8177,zh,古,古
8178,zh,感染,感染
8179,zh,財產,財産
8180,zh,分享,共有
8181,zh,遺址,廃墟
8182,zh,發覺,探す
8183,zh,造型,モデリング
8184,zh,一面,片側
8185,zh,分享,共有
8186,zh,不只,だけでなく、
8187,zh,不禁,助けることはできません
8188,zh,打破,押し入る
8189,zh,忽略,忘れる
8190,zh,原有,元の
8191,zh,草案,下書き
8192,zh,害怕,恐れ
8193,zh,身為,として
8194,zh,性能,パフォーマンス
8195,zh,活潑,活気ある
8196,zh,記錄,記録
8197,zh,清華,清華大学
8198,zh,綜合,包括的
8199,zh,講話,話す
8200,zh,儘量,できるだけ
8201,zh,違反,違反
8202,zh,偉大,すごい
8203,zh,金額,お金
8204,zh,功課,宿題
8205,zh,偉大,すごい
8206,zh,場地,サイト
8207,zh,龐大,巨大な
8208,zh,市區,ダウンタウンエリア
8209,zh,巴黎,パリ
8210,zh,反省,反省
8211,zh,主角,主人公
8212,zh,理事長,会長
8213,zh,背後,後ろ
8214,zh,龐大,巨大な
8215,zh,反省,反省
8216,zh,犧牲,犠牲
8217,zh,天,空
8218,zh,蠻,とても
8219,zh,以便,となることによって
8220,zh,犧牲,犠牲
8221,zh,預防,防止
8222,zh,爭,喧嘩
8223,zh,種類,種類
8224,zh,預防,防止
8225,zh,就業,雇用を入手
8226,zh,本土,地元
8227,zh,天氣,天気
8228,zh,夫妻,カップル
8229,zh,左,左
8230,zh,優點,アドバンテージ
8231,zh,嗯哼,うん
8232,zh,就業,雇用を入手
8233,zh,事物,もの
8234,zh,困境,苦境
8235,zh,呼籲,電話
8236,zh,呼籲,電話
8237,zh,據說,それは言われています
8238,zh,人事,人員
8239,zh,大學生,大学生
8240,zh,洗,ウォッシュ
8241,zh,農村,田舎
8242,zh,數學,数学
8243,zh,女士,逃す
8244,zh,風氣,雰囲気
8245,zh,必然,避けられない
8246,zh,難得,レア
8247,zh,樂器,楽器
8248,zh,果然,本当
8249,zh,安非他命,アンフェタミン
8250,zh,床,ベッド
8251,zh,局,オフィス
8252,zh,指,参照する
8253,zh,戲,演奏する
8254,zh,除非,そうでもなければ
8255,zh,訂,注文
8256,zh,研究員,研究者
8257,zh,唉,あわや
8258,zh,著手,始まります
8259,zh,熱烈,暖かい
8260,zh,按,によると
8261,zh,能源,エネルギー
8262,zh,其餘,残り
8263,zh,找出,探し出す
8264,zh,影片,映画
8265,zh,白色,白い
8266,zh,可以,できる
8267,zh,等待,待つ
8268,zh,創作,創造
8269,zh,等待,待つ
8270,zh,年度,年
8271,zh,慢,スロー
8272,zh,缺點,短所
8273,zh,接近,近く
8274,zh,數據,データ
8275,zh,缺,足らない
8276,zh,中,真ん中
8277,zh,條例,規制
8278,zh,藥,薬
8279,zh,報告,報告
8280,zh,身邊,その周り
8281,zh,改為,かわった
8282,zh,指標,索引
8283,zh,沿,平行
8284,zh,設定,設定
8285,zh,眼光,ヴィジョン
8286,zh,設定,設定
8287,zh,聰明,頭がいい
8288,zh,聰明,頭がいい
8289,zh,下列,以下
8290,zh,打電話,呼び出します
8291,zh,舉,動く
8292,zh,醫學院,医学部
8293,zh,參考,参照する
8294,zh,大自然,自然
8295,zh,騎,乗る
8296,zh,人際,人
8297,zh,漢人,ハン
8298,zh,剩下,残る
8299,zh,傳播,展開する
8300,zh,自從,以来
8301,zh,傳播,展開する
8302,zh,冠軍,チャンピオン
8303,zh,學會,学び
8304,zh,海洋,海洋
8305,zh,彷彿,かのように
8306,zh,東京,東京
8307,zh,負擔,重荷
8308,zh,知名,有名
8309,zh,那兒,そこの
8310,zh,爭議,紛争
8311,zh,實質,物質
8312,zh,查詢,問い合わせ
8313,zh,查詢,問い合わせ
8314,zh,校務,学校
8315,zh,部隊,力
8316,zh,火車,列車
8317,zh,幼稚園,幼稚園
8318,zh,話題,トピック
8319,zh,感謝,NS
8320,zh,感謝,NS
8321,zh,獎金,ボーナス
8322,zh,大師,グランドマスター
8323,zh,聯絡,繋がり
8324,zh,聯絡,繋がり
8325,zh,原始,元の
8326,zh,北市,台北市
8327,zh,課題,課題
8328,zh,路線,ルート
8329,zh,信仰,信念
8330,zh,英雄,勇者
8331,zh,契約,契約
8332,zh,訂定,特
8333,zh,批評,批判
8334,zh,法院,裁判所
8335,zh,訂定,特
8336,zh,愛情,愛
8337,zh,依據,に従い
8338,zh,適用,適用されます
8339,zh,學位,理学士
8340,zh,水庫,貯水池
8341,zh,千,千
8342,zh,民主,民主主義
8343,zh,贊成,承認
8344,zh,好奇,奇妙な
8345,zh,好奇,奇妙な
8346,zh,科威特,クウェート
8347,zh,體會,経験
8348,zh,體會,経験
8349,zh,熊貓,パンダ
8350,zh,暫時,一時的
8351,zh,萬,万
8352,zh,較為,もっと
8353,zh,單純,単純
8354,zh,透露,開示
8355,zh,品牌,ブランド
8356,zh,候選人,候補者
8357,zh,單純,単純
8358,zh,看來,そうみたいです
8359,zh,內涵,含蓄
8360,zh,登記,登録
8361,zh,登記,登録
8362,zh,棵,木
8363,zh,會長,大統領
8364,zh,核心,芯
8365,zh,家具,家具
8366,zh,座談會,フォーラム
8367,zh,症狀,症状
8368,zh,火,火
8369,zh,一帶,領域
8370,zh,患者,忍耐強い
8371,zh,很少,レア
8372,zh,有名,有名
8373,zh,依照,によると
8374,zh,忘記,忘れる
8375,zh,小型,小規模
8376,zh,占,取り上げる
8377,zh,手段,意味
8378,zh,優秀,優れた
8379,zh,倒是,触れます
8380,zh,明星,スター
8381,zh,吸收,吸収します
8382,zh,吸收,吸収します
8383,zh,人格,正確
8384,zh,指數,索引
8385,zh,做好,良い
8386,zh,動態,動的
8387,zh,游泳,泳ぐ
8388,zh,不如,ない良いほど
8389,zh,出生,生まれ
8390,zh,出生,生まれ
8391,zh,遂,それで
8392,zh,當作,として
8393,zh,會,ミーティング
8394,zh,學問,知識
8395,zh,嘗試,試す
8396,zh,全民,全体の人々
8397,zh,部落,部族
8398,zh,賺,得る
8399,zh,聯合國,国連
8400,zh,擺,置く
8401,zh,賺錢,メイクお金
8402,zh,與會,参加者
8403,zh,鳥類,鳥類
8404,zh,答應,約束する
8405,zh,掛,下がる
8406,zh,石頭,結石
8407,zh,挫折,欲求不満
8408,zh,飛行,フライト
8409,zh,飛行,フライト
8410,zh,行程,旅
8411,zh,理性,理由
8412,zh,夫人,レディ
8413,zh,累,疲れた
8414,zh,轉變,変化する
8415,zh,轉變,変化する
8416,zh,本質,自然
8417,zh,上班,仕事
8418,zh,興奮,興奮した
8419,zh,那邊,そこの
8420,zh,興奮,興奮した
8421,zh,帶動,ドライブ
8422,zh,急,急
8423,zh,帶動,ドライブ
8424,zh,捷運,MRT
8425,zh,諸,様々
8426,zh,廣,幅
8427,zh,慶祝,祝う
8428,zh,司機,運転者
8429,zh,難過,悲しい
8430,zh,高雄市,高雄市
8431,zh,習慣,癖
8432,zh,出席,参加する
8433,zh,出席,参加する
8434,zh,外界,外の世界
8435,zh,女孩子,女の子
8436,zh,語法,文法
8437,zh,頁,ページ
8438,zh,閱讀,読む
8439,zh,頭,頭
8440,zh,借,かりて
8441,zh,拍攝,撮影
8442,zh,拍攝,撮影
8443,zh,家族,家族
8444,zh,身心,心と体
8445,zh,專門,専門的な
8446,zh,可憐,pitful
8447,zh,舞蹈,ダンス
8448,zh,味道,匂い
8449,zh,個案,場合
8450,zh,事先,あらかじめ
8451,zh,大專,カレッジ
8452,zh,下面,下
8453,zh,下,下
8454,zh,練習,練習
8455,zh,就算,もしそれでも
8456,zh,南非,南アフリカ
8457,zh,表情,表現
8458,zh,耶,うん
8459,zh,藉著,に
8460,zh,以致,となることによって
8461,zh,自殺,自殺
8462,zh,助理,アシスタント
8463,zh,自殺,自殺
8464,zh,洞,穴
8465,zh,測試,テスト
8466,zh,臺北市,台北市
8467,zh,歐美,ヨーロッパ
8468,zh,獎勵,アワード
8469,zh,杯,カップ
8470,zh,體驗,経験
8471,zh,浪費,無駄
8472,zh,體驗,経験
8473,zh,個人電腦,パソコン
8474,zh,本人,自分自身
8475,zh,口,口
8476,zh,質疑,質問
8477,zh,質疑,質問
8478,zh,血液,血液
8479,zh,走向,ストライク
8480,zh,形態,形態
8481,zh,步驟,ステップ
8482,zh,視覺,ビジュアル
8483,zh,正面,フロント
8484,zh,收費,通行料金
8485,zh,收費,通行料金
8486,zh,促使,原因
8487,zh,補助,補助金
8488,zh,階層,地層
8489,zh,期望,予想
8490,zh,實驗室,ラボ
8491,zh,皮膚,肌
8492,zh,病患,忍耐
8493,zh,武器,武器
8494,zh,日益,ますます
8495,zh,大都,多くの
8496,zh,獎,賞
8497,zh,檢討,レビュー
8498,zh,螢幕,画面
8499,zh,檢討,レビュー
8500,zh,禁止,禁止
8501,zh,起來,立ち上がる
8502,zh,輔大,Furen大学
8503,zh,旅客,乗客
8504,zh,繪畫,ペインティング
8505,zh,用,使用する
8506,zh,用,使用する
8507,zh,生,妊娠
8508,zh,腳步,ペース
8509,zh,設計師,デザイナー
8510,zh,救,保存する
8511,zh,納入,付属
8512,zh,南部,南部
8513,zh,害,危害を与える
8514,zh,計程車,タクシー
8515,zh,光,光
8516,zh,貴,高価な
8517,zh,現代化,近代化
8518,zh,破,壊す
8519,zh,吹,吹く
8520,zh,勇氣,勇気
8521,zh,現代化,近代化
8522,zh,氣候,気候
8523,zh,化學,化学
8524,zh,巴西,ブラジル
8525,zh,人權,人権
8526,zh,這麼多,そんなに
8527,zh,生涯,キャリア
8528,zh,文件,資料
8529,zh,簡直,単に
8530,zh,導向,ガイド
8531,zh,儀式,式
8532,zh,用途,使用する
8533,zh,生長,育つ
8534,zh,舞台,ステージ
8535,zh,逢,毎回
8536,zh,逢,毎回
8537,zh,生長,育つ
8538,zh,義工,ボランティア
8539,zh,科學家,科学者
8540,zh,業主,オーナー
8541,zh,軍隊,軍
8542,zh,各自,それぞれの
8543,zh,如果說,我々は仮定した場合
8544,zh,案件,場合
8545,zh,爆發,起こる
8546,zh,有如,好き
8547,zh,各界,すべての生命の散歩
8548,zh,題目,トピック
8549,zh,街頭,街
8550,zh,寬,幅
8551,zh,有如,好き
8552,zh,爆發,起こる
8553,zh,底,終わり
8554,zh,決策,意思決定
8555,zh,抱,ハグ
8556,zh,故宮,禁じられた都市
8557,zh,傑出,顕著
8558,zh,窗,窓
8559,zh,說明,命令
8560,zh,糧食,食物
8561,zh,固然,もちろん
8562,zh,變遷,変化する
8563,zh,變遷,変化する
8564,zh,議題,問題
8565,zh,凡,全て
8566,zh,太多,過度に
8567,zh,民俗,民俗
8568,zh,唱片,記録
8569,zh,實驗,実験
8570,zh,處於,の
8571,zh,效益,利点
8572,zh,古典,クラシカル
8573,zh,構想,考え
8574,zh,期望,予想
8575,zh,推薦,お勧め
8576,zh,收集,収集
8577,zh,推薦,お勧め
8578,zh,命,人生
8579,zh,車輛,車両
8580,zh,收集,収集
8581,zh,實踐,練習
8582,zh,商人,商人
8583,zh,華航,チャイナエアライン
8584,zh,頭髮,髪
8585,zh,實踐,練習
8586,zh,描述,説明
8587,zh,潮流,傾向
8588,zh,若干,いくつかの
8589,zh,方,方
8590,zh,台灣人,台湾
8591,zh,領袖,盟主
8592,zh,眾多,多数
8593,zh,故意,故意に
8594,zh,和諧,調和のとれました
8595,zh,和諧,調和のとれました
8596,zh,取締,禁止
8597,zh,取締,禁止
8598,zh,抽,煙
8599,zh,大地,地球
8600,zh,大門,ドア
8601,zh,追,追跡
8602,zh,性別,性別
8603,zh,邀,招待
8604,zh,入學,エントリ
8605,zh,傷害,危害
8606,zh,更新,書き換えます
8607,zh,呈,見せる
8608,zh,更新,書き換えます
8609,zh,中學,高校
8610,zh,吳,呉
8611,zh,保障,保証
8612,zh,書籍,書籍
8613,zh,四周,四週間
8614,zh,客觀,目的
8615,zh,戶,家庭
8616,zh,檢驗,テスト
8617,zh,蒐集,収集
8618,zh,蒐集,収集
8619,zh,檢驗,テスト
8620,zh,獨特,個性的
8621,zh,無奈,選択肢がありません
8622,zh,肉,肉
8623,zh,無限,無制限
8624,zh,觀賞,時計
8625,zh,觀賞,時計
8626,zh,可能性,可能性
8627,zh,無奈,選択肢がありません
8628,zh,現代人,モダン
8629,zh,情勢,情勢
8630,zh,推展,前方ください
8631,zh,推展,前方ください
8632,zh,師大,普通
8633,zh,宣布,発表
8634,zh,律師,弁護士
8635,zh,宣布,発表
8636,zh,波斯灣,ペルシャ湾
8637,zh,飲食,ダイエット
8638,zh,睡覺,睡眠
8639,zh,空,ヌル
8640,zh,聯合,ジョイント
8641,zh,可見,見える
8642,zh,訪,訪問
8643,zh,電力,電気
8644,zh,失望,残念だった
8645,zh,鄉,郷
8646,zh,旅館,ホステル
8647,zh,政黨,政治団体
8648,zh,取消,キャンセル
8649,zh,地面,接地
8650,zh,防止,防ぐ
8651,zh,取消,キャンセル
8652,zh,言論,備考
8653,zh,差別,違い
8654,zh,失望,残念だった
8655,zh,建造,我慢する
8656,zh,代價,料金
8657,zh,戴,身に着けていました
8658,zh,跟,と
8659,zh,常見,一般
8660,zh,房地產,不動産
8661,zh,食品,食物
8662,zh,個別,個人
8663,zh,建造,我慢する
8664,zh,來賓,ゲスト
8665,zh,重複,繰り返す
8666,zh,兼,と
8667,zh,意外,事故
8668,zh,秒,2番目
8669,zh,全體,全て
8670,zh,方,方
8671,zh,沒想到,予期しなかった
8672,zh,足以,十分な
8673,zh,損失,損失
8674,zh,當場,その場で
8675,zh,舒服,快適
8676,zh,憑,に基づく
8677,zh,手術,手術
8678,zh,之內,以内に
8679,zh,信任,信頼
8680,zh,血,血
8681,zh,信任,信頼
8682,zh,公務員,公務員
8683,zh,浪漫,ロマンチック
8684,zh,浪漫,ロマンチック
8685,zh,業界,業界
8686,zh,棟,建物
8687,zh,暴力,暴力
8688,zh,腿,足
8689,zh,充實,満杯
8690,zh,公會,ギルド
8691,zh,也就是說,それか
8692,zh,升級,アップグレード
8693,zh,升級,アップグレード
8694,zh,指示,指示し
8695,zh,充實,満杯
8696,zh,古蹟,史跡
8697,zh,還,戻る
8698,zh,緊急,急
8699,zh,創業,仕事
8700,zh,新竹市,新竹市
8701,zh,創業,仕事
8702,zh,裡頭,中身
8703,zh,基因,遺伝子
8704,zh,崇拜,崇拝
8705,zh,崇拜,崇拝
8706,zh,風景,風景
8707,zh,也好,イェ
8708,zh,日期,日付
8709,zh,佛教,仏教
8710,zh,一一,全て
8711,zh,當局,当局
8712,zh,進,入力
8713,zh,格式,フォーマット
8714,zh,北部,北部
8715,zh,吸食,喫煙
8716,zh,天天,一日一日
8717,zh,現況,現況
8718,zh,紙,論文
8719,zh,貨,品
8720,zh,相反,それどころか
8721,zh,按照,によると
8722,zh,特,特別
8723,zh,吸食,喫煙
8724,zh,見面,会う
8725,zh,見面,会う
8726,zh,發動,発売
8727,zh,公頃,ハ
8728,zh,主機,ホストコンピューター
8729,zh,隨便,カジュアル
8730,zh,資本,資本
8731,zh,發動,発売
8732,zh,裝,パック
8733,zh,走進,の中へ
8734,zh,分類,分類
8735,zh,別,別
8736,zh,泰國,タイ
8737,zh,倫敦,ロンドン
8738,zh,秘書,秘書
8739,zh,部屬,下位
8740,zh,高度,高い
8741,zh,問卷,アンケート
8742,zh,乾淨,綺麗
8743,zh,肝炎,肝炎
8744,zh,來臨,降臨
8745,zh,來臨,降臨
8746,zh,胡,胡
8747,zh,保證,確認
8748,zh,能否,できる
8749,zh,肚子,腹部
8750,zh,地震,地震
8751,zh,指定,指定
8752,zh,時常,頻繁
8753,zh,民營,プライベート
8754,zh,確保,確実に
8755,zh,新台幣,NT
8756,zh,喊,電話
8757,zh,途徑,道
8758,zh,民營,プライベート
8759,zh,一路,はるばる
8760,zh,輸出,書き出す
8761,zh,敏感,センシティブ
8762,zh,溫暖,暖かさ
8763,zh,可怕,最悪
8764,zh,生理,生理的な
8765,zh,月亮,月
8766,zh,輸出,書き出す
8767,zh,癌,癌
8768,zh,溫暖,暖かさ
8769,zh,動機,動機
8770,zh,連,平
8771,zh,帶領,リード
8772,zh,帶領,リード
8773,zh,東南亞,東南アジア
8774,zh,印表機,プリンタ
8775,zh,成分,エレメント
8776,zh,據了解,それは理解されています
8777,zh,儒家,儒教
8778,zh,可怕,最悪
8779,zh,教育,教育します
8780,zh,設法,試す
8781,zh,儲存,お店
8782,zh,搭配,コロケーション
8783,zh,傳輸,トランスミッション
8784,zh,離,離れる
8785,zh,圖書,図書
8786,zh,搭配,コロケーション
8787,zh,高科技,ハイテク
8788,zh,治,ルール
8789,zh,門口,戸口
8790,zh,外在,外部の
8791,zh,儲存,お店
8792,zh,符號,シンボル
8793,zh,風貌,シーン
8794,zh,名詞,名詞
8795,zh,合併,マージ
8796,zh,利潤,利益
8797,zh,合併,マージ
8798,zh,搶,つかむ
8799,zh,幹,ドライ
8800,zh,無數,数え切れません
8801,zh,奧運,五輪
8802,zh,就,一度に
8803,zh,句子,文
8804,zh,娛樂,エンターテイメント
8805,zh,百貨,雑貨
8806,zh,分子,分子の
8807,zh,厲害,シャープ
8808,zh,零,零
8809,zh,厲害,シャープ
8810,zh,殘障,無効
8811,zh,殘障,無効
8812,zh,國語,マンダリン
8813,zh,少女,処女
8814,zh,作,行う
8815,zh,教堂,教会
8816,zh,許,5月
8817,zh,風險,危険
8818,zh,教科書,教科書
8819,zh,黑色,黒
8820,zh,資深,シニア
8821,zh,資深,シニア
8822,zh,就讀,出席した
8823,zh,曉得,知る
8824,zh,請問,すみません
8825,zh,增進,強化する
8826,zh,增進,強化する
8827,zh,贏得,勝つ
8828,zh,犯罪,犯罪
8829,zh,台幣,NT
8830,zh,犯罪,犯罪
8831,zh,偶爾,たまに
8832,zh,培訓,列車
8833,zh,譬如說,実例
8834,zh,上帝,神様
8835,zh,種,親切
8836,zh,輩子,一生
8837,zh,筆者,著者
8838,zh,喪失,失う
8839,zh,部長,牧師
8840,zh,寂寞,さみしい
8841,zh,培訓,列車
8842,zh,設有,特徴
8843,zh,情報,情報
8844,zh,前來,来て
8845,zh,飛彈,ミサイル
8846,zh,虎,虎
8847,zh,寂寞,さみしい
